# Mission 01 retail unit records, one row per element of the parsed
# 'Obj & Unit' slot, in the order 0x820A7070 iterates them.
# columns: mission_id spawn_tick unit_id owner asset faction x y z health max_health collision_radius
# spawn_tick is 1 for every row: retail builds every record in a single pass
#   at mission load and the payload carries no per-record tick.
# unit_id is 4097 + the element index (retail stores the index at object +0xD0;
#   the native registry rejects an id equal to the owner id, hence the base).
# owner and faction are both the record's faction byte (data +0x0D) + 1.
# asset is the object class 0x820A7F48 selects from the class byte (data +0x08).
# x y z are the first Obj sub-record's three floats.
# health, max_health and collision_radius are PLACEHOLDERS: the parsed record
#   carries no durability or collision field. No retail claim is made on them.
1	1	4097	1	1	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4098	1	3	1	-50.000000	-6.250000	50.000000	1.000000	1.000000	1.000000
1	1	4099	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4100	1	4	1	0.000000	-200.000000	-1000.000000	1.000000	1.000000	1.000000
1	1	4101	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4102	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4103	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4104	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4105	1	4	1	-50.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4106	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4107	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4108	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4109	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4110	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4111	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4112	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4113	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4114	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4115	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4116	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4117	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4118	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4119	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4120	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4121	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4122	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4123	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4124	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4125	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4126	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4127	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4128	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4129	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4130	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4131	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4132	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4133	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4134	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4135	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4136	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4137	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4138	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4139	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4140	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4141	1	4	1	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
1	1	4142	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4143	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4144	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4145	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4146	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4147	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4148	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4149	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4150	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4151	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4152	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4153	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
1	1	4154	1	4	1	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000
